group_id,index,brickid,brickname,objid,type,ra,dec,ebv,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,Group,Gal,ID,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,z,log_M_stellar,e_log_M_stellar,log_SFR,e_log_SFR
147713,884,486498,2601p280,3716,SER,260.1432528927658,28.10849427373677,0.03421991,1.3969612,1.5109075,0.0,1.534319,6.0,5744.5796,18.022888,17.02268,Infinity,16.28348,16.350754,16.812086,16.456388,15.614967,1.0002079,Infinity,0.7392006,Infinity,884,884,3716,0.337860859426232,343.6492,0.0019,343.6855,0.0022,17.6039,0.2095,17.7773,0.0047,7.3428,0.0529,0.6485,0.0012,45.8841,0.1212,343.6492,0.0019,343.6855,0.0022,15.2079,0.1387,16.8467,0.0038,6.3766,0.0351,0.6485,0.0012,45.8841,0.1212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.6492,0.0019,343.6855,0.0022,10.4471,0.0767,16.3203,0.0034,4.4567,0.0254,0.6485,0.0012,45.8841,0.1212,0.1375,11.107,0.027,0.225,0.171
276225,885,370012,2072p067,1907,SER,207.209709468866,6.700201986443265,0.023349058,1.5119026,1.2460303,1.1521963,1.2227408,1.3334054,326307.66,17.842932,16.80949,16.334467,16.031956,15.770698,16.09587,15.141621,15.456947,1.0334415,0.47502327,0.7775345,0.30251122,885,885,1907,0.434898702916658,342.5404,0.0020,343.6413,0.0040,19.4358,0.0285,17.7750,0.0013,1.1737,0.0025,0.4112,0.0002,19.8182,0.0229,342.5404,0.0020,343.6413,0.0040,18.4991,0.0174,16.7662,0.0008,1.2831,0.0015,0.4112,0.0002,19.8182,0.0229,342.5404,0.0020,343.6413,0.0040,17.6053,0.0135,16.3493,0.0006,1.3874,0.0012,0.4112,0.0002,19.8182,0.0229,342.5404,0.0020,343.6413,0.0040,16.6377,0.0212,16.0665,0.0009,1.5004,0.0020,0.4112,0.0002,19.8182,0.0229,0.1371,11.174,0.065,-0.291,0.828
191123,886,366920,1499p062,13410,SER,149.9999503402071,6.270685506426418,0.039618246,1.2369815,1.3357763,1.1752089,1.4331062,0.94208866,4741872.0,17.350164,16.74399,16.387426,16.205132,16.170242,16.526772,14.406459,11.475635,0.60617447,0.35656357,0.5388584,0.18229485,886,886,13410,3.28103499538677,344.0148,0.0021,344.4273,0.0011,13.4937,0.0044,17.3452,0.0003,0.8164,0.0007,0.4212,0.0001,85.8496,0.0114,344.0148,0.0021,344.4273,0.0011,13.1578,0.0039,16.7463,0.0004,0.9670,0.0005,0.4212,0.0001,85.8496,0.0114,344.0148,0.0021,344.4273,0.0011,12.8373,0.0061,16.3923,0.0004,1.1107,0.0009,0.4212,0.0001,85.8496,0.0114,344.0148,0.0021,344.4273,0.0011,12.4903,0.0096,16.2335,0.0013,1.2662,0.0016,0.4212,0.0001,85.8496,0.0114,0.0929,10.511,0.064,0.713,0.084
295076,887,385699,2054p095,5086,SER,205.5386696002006,9.392235522851015,0.024843227,1.5764923,1.5996997,1.4423693,1.1266024,6.0,6657.666,18.280058,17.15443,16.760468,16.428785,16.520292,16.970072,17.1945,,1.1256275,0.39396286,0.72564507,0.3316822,887,887,5086,0.34997263900476,344.4013,0.0017,344.2417,0.0015,39.6818,0.7156,17.5654,0.0059,*11.2216*,*0.0772*,0.7162,0.0012,65.0916,0.1446,344.4013,0.0017,344.2417,0.0015,32.4824,0.492,16.5426,0.0053,*10.7589*,*0.0584*,0.7162,0.0012,65.0916,0.1446,344.4013,0.0017,344.2417,0.0015,25.6133,0.3194,16.2369,0.0045,*10.3174*,*0.0501*,0.7162,0.0012,65.0916,0.1446,344.4013,0.0017,344.2417,0.0015,18.1774,0.2825,16.0461,0.0052,9.8395,0.0567,0.7162,0.0012,65.0916,0.1446,0.1586,11.105,0.07,-0.406,0.843
372317,888,485084,2207p277,5264,DUP,220.7738731061186,27.66856012463948,0.030325806,1.7006458,1.435978,0.0,1.3129156,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,888,888,5264,0.73575038067337,345.0214,0.0056,343.2232,0.0051,19.9958,0.0135,15.9710,0.0007,0.5957,0.0010,0.8954,0.0004,78.8915,0.1947,345.0214,0.0056,343.2232,0.0051,20.257,0.0149,15.3144,0.0007,0.9856,0.0011,0.8954,0.0004,78.8915,0.1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0214,0.0056,343.2232,0.0051,20.7760,0.0369,14.8301,0.0013,1.7604,0.0029,0.8954,0.0004,78.8915,0.1947,0.0517,10.621,0.033,0.437,0.062
334195,889,333310,0156p005,4923,SER,15.5934273560165,0.4280031955869823,0.03418274,1.3997732,1.1973528,1.1332002,1.0863484,4.353926,93113.85,17.665869,16.66932,16.237251,15.936193,16.229784,16.745876,17.435455,15.204069,0.9965496,0.43206787,0.7331257,0.30105782,889,889,4923,0.710275918505212,344.3601,0.0008,344.4250,0.0007,8.6781,0.0198,17.5797,0.0013,3.7526,0.0087,0.9135,0.0006,60.2811,0.2125,344.3601,0.0008,344.4250,0.0007,8.3853,0.0123,16.5988,0.0008,4.0696,0.0053,0.9135,0.0006,60.2811,0.2125,344.3601,0.0008,344.4250,0.0007,8.1058,0.0149,16.1827,0.0010,4.3720,0.0067,0.9135,0.0006,60.2811,0.2125,344.3601,0.0008,344.4250,0.0007,7.8033,0.0250,15.9103,0.0017,4.6994,0.0115,0.9135,0.0006,60.2811,0.2125,0.0787,10.718,0.036,-1.38,0.761
365273,890,464362,2368p237,4330,SER,236.9203264554306,23.65762391868852,0.055056818,1.5033162,1.4761963,0.0,1.2717881,2.9238503,15730.257,18.054852,17.021185,Infinity,16.287848,16.514252,17.038437,17.854588,14.49802,1.0336666,Infinity,0.7333374,Infinity,890,890,4330,0.805950557805906,344.8762,0.0023,342.8205,0.0029,8.9709,0.0190,17.8895,0.0016,1.6314,0.0056,0.5415,0.0005,29.9647,0.0683,344.8762,0.0023,342.8205,0.0029,9.1707,0.0117,16.8264,0.0009,1.8321,0.0034,0.5415,0.0005,29.9647,0.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.8762,0.0023,342.8205,0.0029,9.5678,0.0280,16.0258,0.0019,2.2310,0.0074,0.5415,0.0005,29.9647,0.0683,0.1177,10.819,0.04,-0.068,0.422
64274,891,310983,1931m035,7708,SER,193.2435146047368,-3.46682112255083,0.019964121,1.3988967,1.307484,1.225153,1.1431545,5.4529366,37911.082,17.828375,16.70353,16.297794,15.987829,16.110443,16.547382,17.260105,,1.1248455,0.40573502,0.71570015,0.30996513,891,891,7708,0.350194660062181,344.2096,0.0009,343.7622,0.0011,15.4790,0.0798,17.6641,0.0026,5.2160,0.0191,0.6674,0.0005,22.5604,0.0542,344.2096,0.0009,343.7622,0.0011,14.8428,0.0483,16.5791,0.0016,5.3860,0.0116,0.6674,0.0005,22.5604,0.0542,344.2096,0.0009,343.7622,0.0011,14.2357,0.0429,16.2002,0.0015,5.5482,0.0111,0.6674,0.0005,22.5604,0.0542,344.2096,0.0009,343.7622,0.0011,13.5786,0.0708,15.9095,0.0025,5.7237,0.0184,0.6674,0.0005,22.5604,0.0542,0.1622,11.361,0.027,-0.796,0.805
324788,892,324806,0496m010,3702,EXP,49.67368261001548,-1.084147341848627,0.07024413,1.248204,1.0743697,1.1985968,1.0815306,1.0,0.0,18.329613,17.597893,17.235714,17.043743,17.230305,17.622566,17.146873,,0.73172,0.3621788,0.5541496,0.19197083,892,892,3702,0.389090234670608,344.6372,0.0101,344.0545,0.0064,14.4044,0.0316,18.2145,0.0021,0.6247,0.0037,0.5828,0.0006,-57.411,0.0948,344.6372,0.0101,344.0545,0.0064,13.7149,0.0213,17.5348,0.0016,0.7165,0.0023,0.5828,0.0006,-57.411,0.0948,344.6372,0.0101,344.0545,0.0064,13.057,0.0225,17.2034,0.0013,0.8040,0.0027,0.5828,0.0006,-57.411,0.0948,344.6372,0.0101,344.0545,0.0064,12.3448,0.0346,17.0365,0.0025,0.8987,0.0046,0.5828,0.0006,-57.411,0.0948,0.149,10.713,0.074,0.82,0.095
80219,893,328295,2018m005,6018,DUP,201.7692421938984,-0.4945522096152775,0.026036859,1.8348576,1.6980598,1.3134588,1.3256285,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,893,893,6018,0.741041812408929,344.6445,0.0014,344.5278,0.0012,17.7262,0.0668,16.3684,0.0019,5.0461,0.0147,0.6783,0.0005,81.8028,0.0534,344.6445,0.0014,344.5278,0.0012,16.185,0.0404,15.4549,0.0013,5.0545,0.0089,0.6783,0.0005,81.8028,0.0534,344.6445,0.0014,344.5278,0.0012,14.7145,0.0334,15.1265,0.0012,5.0625,0.0083,0.6783,0.0005,81.8028,0.0534,344.6445,0.0014,344.5278,0.0012,13.1227,0.0544,14.8776,0.0021,5.0711,0.0136,0.6783,0.0005,81.8028,0.0534,0.0751,11.075,0.03,-1.376,0.711
64975,894,318123,1788m022,4901,SER,178.833058151373,-2.211702467397884,0.022065317,1.3831741,1.2484972,1.2010924,1.4792875,6.0,44734.035,17.65728,16.754995,16.375206,16.127449,16.488953,17.072357,18.84754,,0.9022846,0.37978935,0.6275463,0.24775696,894,894,4901,0.376255036558221,344.6463,0.0007,344.1292,0.0007,10.9094,0.0334,17.4577,0.0014,6.4139,0.0160,0.6507,0.0003,7.4068,0.0352,344.6463,0.0007,344.1292,0.0007,10.2247,0.0142,16.5918,0.0007,6.3833,0.0067,0.6507,0.0003,7.4068,0.0352,344.6463,0.0007,344.1292,0.0007,9.5714,0.0261,16.2276,0.0015,6.3542,0.0140,0.6507,0.0003,7.4068,0.0352,344.6463,0.0007,344.1292,0.0007,8.8641,0.0517,16.0467,0.0027,6.3226,0.0273,0.6507,0.0003,7.4068,0.0352,0.0765,10.533,0.022,-1.844,0.828
341282,895,402496,1591p125,2070,SER,159.1162349379923,12.56463827524054,0.026456553,1.4020456,1.3073883,1.3831712,0.9907486,3.2238584,22746.207,18.338266,17.365824,16.971903,16.68525,16.934397,17.516733,16.904696,,0.9724426,0.3939209,0.6805744,0.28665352,895,895,2070,0.42529238512651,573.3829,0.0019,573.1669,0.0014,6.0283,0.0153,18.2989,0.0017,2.5067,0.0147,0.2349,0.0003,-87.6114,0.0257,573.3829,0.0019,573.1669,0.0014,5.9086,0.0083,17.3551,0.0009,2.8774,0.0087,0.2349,0.0003,-87.6114,0.0257,573.3829,0.0019,573.1669,0.0014,5.7944,0.0094,16.9138,0.0009,3.2311,0.0096,0.2349,0.0003,-87.6114,0.0257,573.3829,0.0019,573.1669,0.0014,5.6707,0.0173,16.6395,0.0018,3.6140,0.0167,0.2349,0.0003,-87.6114,0.0257,0.0948,10.625,0.023,-1.147,0.441
380640,896,502457,1632p312,3531,SER,163.3156672569459,31.28057597642258,0.025949186,1.4414142,1.5687485,0.0,1.5193139,5.4559402,3776.1653,17.912558,16.934221,Infinity,16.236643,16.175608,16.521555,15.583348,15.486469,0.97833633,Infinity,0.69757843,Infinity,896,896,3531,0.4335630491647,343.7865,0.0022,344.0372,0.0025,10.4410,0.1193,17.7269,0.0053,6.2483,0.0550,0.7623,0.0017,53.4393,0.2393,343.7865,0.0022,344.0372,0.0025,9.8998,0.0791,16.7579,0.0036,6.0631,0.0368,0.7623,0.0017,53.4393,0.2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.7865,0.0022,344.0372,0.0025,8.8246,0.1138,16.1516,0.0060,5.6951,0.0570,0.7623,0.0017,53.4393,0.2393,0.155,11.252,0.04,0.626,0.1
67687,897,326633,1463m007,2878,SER,146.3603506820623,-0.8166939107072456,0.06668166,1.5252684,1.5416378,1.2731873,1.2515404,5.166922,5072.7334,18.128973,17.075132,16.639885,16.369936,16.41142,16.861675,17.43826,,1.0538406,0.43524742,0.7051964,0.26994896,897,897,2878,0.69972097638979,343.7973,0.0019,344.2388,0.0022,6.3605,0.0239,18.0841,0.0023,3.3545,0.0234,0.6312,0.0011,-15.924,0.1107,343.7973,0.0019,344.2388,0.0022,5.9127,0.0132,17.0357,0.0012,4.2087,0.0135,0.6312,0.0011,-15.924,0.1107,343.7973,0.0019,344.2388,0.0022,5.4853,0.018,16.4954,0.0017,5.0236,0.0242,0.6312,0.0011,-15.924,0.1107,343.7973,0.0019,344.2388,0.0022,5.0227,0.0327,16.3684,0.0031,5.9058,0.0431,0.6312,0.0011,-15.924,0.1107,0.1274,10.989,0.029,-0.867,0.872
290392,898,381437,2071p087,4356,SER,207.2863957475358,8.771682140938413,0.02836699,1.4612405,1.2140155,1.217428,1.2518094,2.7756035,47958.03,17.432198,16.566439,16.161835,15.922987,16.164122,16.558287,15.831294,13.403862,0.8657589,0.40460396,0.6434517,0.23884773,898,898,4356,0.612268070065207,115.2246,0.0036,114.8718,0.0031,12.2443,0.0441,17.4123,0.0028,1.6843,0.0087,0.7179,0.0008,-76.7953,0.1268,115.2246,0.0036,114.8718,0.0031,11.8166,0.0293,16.5704,0.0018,2.1194,0.0054,0.7179,0.0008,-76.7953,0.1268,115.2246,0.0036,114.8718,0.0031,11.4085,0.0317,16.1715,0.0018,2.5346,0.0066,0.7179,0.0008,-76.7953,0.1268,115.2246,0.0036,114.8718,0.0031,10.9667,0.0496,16.0076,0.0028,2.9839,0.0111,0.7179,0.0008,-76.7953,0.1268,0.1343,11.297,0.032,0.687,0.116
59906,899,335297,1523p007,5443,SER,152.3243320080782,0.7689746819861686,0.033161305,1.519935,1.0457855,1.5235354,1.0473248,4.532393,171967.61,17.83572,16.818048,16.39088,16.108236,16.293213,16.669813,17.162134,,1.0176716,0.4271679,0.70981216,0.28264427,899,899,5443,0.720413325638193,343.7497,0.0008,344.4835,0.0011,12.2308,0.0440,17.8591,0.0025,3.6534,0.0111,0.5446,0.0004,-33.1867,0.0318,343.7497,0.0008,344.4835,0.0011,12.6079,0.0255,16.8059,0.0010,3.8842,0.0065,0.5446,0.0004,-33.1867,0.0318,343.7497,0.0008,344.4835,0.0011,12.9677,0.0271,16.3793,0.0015,4.1044,0.0062,0.5446,0.0004,-33.1867,0.0318,343.7497,0.0008,344.4835,0.0011,13.3572,0.0476,16.0884,0.0017,4.3428,0.0108,0.5446,0.0004,-33.1867,0.0318,0.1239,11.088,0.069,-0.032,0.629
180444,900,508451,1233p325,3685,SER,123.50793344212752,32.43995670497912,0.046065,1.626547,1.639331,-9999.0,1.389032,6.0,3181.983,18.475431,17.19086,-9999.0,16.372124,16.29066,16.665754,,14.508781,1.284571,-9999.0,0.818737,-9999.0,900,900,3685,0.432071606821079,344.5140,0.0036,344.3571,0.0041,15.9249,0.2354,18.1657,0.0076,5.0413,0.0518,0.7880,0.0020,-20.8503,0.3221,344.5140,0.0036,344.3571,0.0041,15.2306,0.16,16.9547,0.0052,5.5243,0.0372,0.7880,0.0020,-20.8503,0.3221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.5140,0.0036,344.3571,0.0041,13.8510,0.2144,16.2288,0.0070,6.4840,0.0610,0.7880,0.0020,-20.8503,0.3221,0.1673,11.309,0.023,-1.319,0.661
457761,901,405577,2280p130,3989,SER,228.0741555582077,12.97392191902486,0.033676162,1.5674498,1.3273615,1.2404833,1.2693079,6.0,9091.489,18.111378,17.027578,16.542511,16.205667,16.326132,16.724865,16.196184,,1.0837994,0.48506737,0.82191086,0.3368435,901,901,3989,0.895546482611348,343.6457,0.0025,343.8912,0.0024,12.5877,0.0731,18.0508,0.0029,3.6797,0.0186,0.4573,0.0009,-46.3385,0.072,343.6457,0.0025,343.8912,0.0024,10.4283,0.0471,17.0800,0.0022,3.3976,0.0121,0.4573,0.0009,-46.3385,0.072,343.6457,0.0025,343.8912,0.0024,8.368,0.0288,16.6758,0.0019,3.1285,0.0103,0.4573,0.0009,-46.3385,0.072,343.6457,0.0025,343.8912,0.0024,6.1376,0.0328,16.5227,0.0027,2.8371,0.0150,0.4573,0.0009,-46.3385,0.072,0.1199,10.98,0.079,-0.41,0.714
456254,902,401434,2476p122,6147,SER,247.6648352971587,12.25649098620635,0.056692455,1.4560916,1.2837142,0.0,1.0304729,2.3659883,36337.297,18.390137,17.612215,Infinity,16.923073,16.67349,16.920128,14.419898,12.697989,0.7779217,Infinity,0.6891422,Infinity,902,902,6147,0.53841551158151,344.2165,0.0017,343.9404,0.0021,7.7012,0.0225,18.2967,0.0020,2.7059,0.0101,0.6950,0.0008,-23.7107,0.1069,344.2165,0.0017,343.9404,0.0021,6.9231,0.0122,17.5842,0.0010,2.3526,0.0047,0.6950,0.0008,-23.7107,0.1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.2165,0.0017,343.9404,0.0021,5.3772,0.0303,17.0523,0.0041,1.6506,0.0152,0.6950,0.0008,-23.7107,0.1069,0.0939,10.489,0.048,0.873,0.05
321706,903,463045,2378p235,5427,SER,237.9685608415546,23.38584995169557,0.058288496,1.633131,1.4151063,0.0,1.4751042,1.9539896,26396.96,17.846563,16.99906,Infinity,16.337488,16.610075,17.053726,16.099905,15.042181,0.84750366,Infinity,0.6615715,Infinity,903,903,5427,0.407159639735646,344.6070,0.0049,343.6500,0.0037,12.2173,0.0271,17.7916,0.0018,1.5276,0.0056,0.6119,0.0008,80.4511,0.091,344.6070,0.0049,343.6500,0.0037,11.594,0.0192,16.9751,0.0013,1.8286,0.0042,0.6119,0.0008,80.4511,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.6070,0.0049,343.6500,0.0037,10.3556,0.0482,16.4160,0.0031,2.4266,0.0122,0.6119,0.0008,80.4511,0.091,0.0908,10.61,0.034,0.074,0.084
232886,904,392552,1440p107,3621,SER,144.0546200556637,10.76023757162863,0.033784363,1.3296777,1.3298985,1.5488448,1.1445775,6.0,33727.258,17.309351,16.369898,15.955657,15.679333,16.460539,17.13599,16.18947,,0.9394531,0.41424084,0.6905651,0.27632427,904,904,3621,1.08952144147514,115.2307,0.0032,115.0631,0.0024,22.7494,0.2379,17.3828,0.0062,3.9639,0.0284,0.5778,0.0010,56.2248,0.0977,115.2307,0.0032,115.0631,0.0024,20.8315,0.1502,16.5340,0.0042,4.2677,0.0197,0.5778,0.0010,56.2248,0.0977,115.2307,0.0032,115.0631,0.0024,19.0016,0.1246,16.1897,0.0036,4.5576,0.0207,0.5778,0.0010,56.2248,0.0977,115.2307,0.0032,115.0631,0.0024,17.0208,0.1896,15.9990,0.0059,4.8713,0.0307,0.5778,0.0010,56.2248,0.0977,0.1173,11.063,0.031,0.176,0.19
357589,905,502428,1547p312,1845,SER,154.7375886549755,31.31893124159598,0.026725875,1.6440792,1.5282239,0.0,1.6967937,6.0,1970.4441,18.31985,17.259691,Infinity,16.583708,16.722816,17.147692,17.873743,15.478765,1.0601597,Infinity,0.6759834,Infinity,905,905,1845,0.395342422366776,572.2075,0.0044,573.3552,0.0041,22.8250,0.5901,17.9171,0.0091,9.8822,0.1251,0.6307,0.0020,-78.4977,0.1959,572.2075,0.0044,573.3552,0.0041,20.1052,0.3909,16.8505,0.0072,8.4316,0.0831,0.6307,0.0020,-78.4977,0.1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2075,0.0044,573.3552,0.0041,14.7009,0.2317,16.3868,0.0068,5.5492,0.0565,0.6307,0.0020,-78.4977,0.1959,0.1472,10.956,0.034,-1.236,0.844
234909,906,416589,1824p150,2035,SER,182.4258620652195,14.99867895650208,0.034389287,1.4048798,1.129329,1.0545262,1.252254,6.0,6751.2114,17.601868,16.657951,16.238932,15.974411,15.983518,16.413641,15.542975,13.555408,0.9439163,0.4190197,0.68354034,0.26452065,906,906,2035,0.49799315132943,344.3314,0.0018,344.2918,0.0019,15.5577,0.2215,17.2490,0.0061,7.2112,0.0621,0.6981,0.0011,5.6335,0.1244,344.3314,0.0018,344.2918,0.0019,16.2648,0.1339,16.2500,0.0036,8.4272,0.0374,0.6981,0.0011,5.6335,0.1244,344.3314,0.0018,344.2918,0.0019,16.9395,0.1696,15.8085,0.0040,9.5876,0.0464,0.6981,0.0011,5.6335,0.1244,344.3314,0.0018,344.2918,0.0019,17.6698,0.2918,15.6220,0.0063,*10.8436*,*0.0798*,0.6981,0.0011,5.6335,0.1244,0.0998,10.938,0.041,-0.308,0.631
342185,907,417939,1715p152,1075,SER,171.5093848803415,15.29516976451935,0.035302784,1.2566972,1.1979434,1.2284719,1.1211306,3.036829,29179.465,17.269207,16.58712,16.294413,16.089314,16.289408,16.653296,14.546911,12.380116,0.68208694,0.29270744,0.49780655,0.2050991,907,907,1075,0.498886317091057,344.0314,0.0016,343.6441,0.0022,8.7518,0.0204,17.2934,0.0014,2.5636,0.0074,0.5522,0.0006,30.612,0.056,344.0314,0.0016,343.6441,0.0022,9.2225,0.0143,16.5976,0.0011,2.7791,0.0048,0.5522,0.0006,30.612,0.056,344.0314,0.0016,343.6441,0.0022,9.6715,0.0223,16.2709,0.0015,2.9847,0.0065,0.5522,0.0006,30.612,0.056,344.0314,0.0016,343.6441,0.0022,10.1576,0.0368,16.0398,0.0021,3.2074,0.0109,0.5522,0.0006,30.612,0.056,0.0785,10.438,0.07,0.747,0.113
254532,908,472283,2499p252,5234,DUP,249.9492499199285,25.25232341726603,0.03830844,1.5085146,1.388846,0.0,1.5466303,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,908,908,5234,0.503775616482016,344.4950,0.0008,343.9303,0.0011,10.1713,0.0169,16.2241,0.0009,4.3582,0.0080,0.4392,0.0002,-16.1683,0.0191,344.4950,0.0008,343.9303,0.0011,10.198,0.0112,15.3309,0.0006,4.3426,0.0050,0.4392,0.0002,-16.1683,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.4950,0.0008,343.9303,0.0011,10.2511,0.0138,14.7030,0.0007,4.3116,0.0057,0.4392,0.0002,-16.1683,0.0191,0.0567,10.839,0.012,-1.845,0.558
149011,909,316897,2323m025,2936,SER,232.3138560874485,-2.535935888955942,0.18539104,1.6832085,1.9740258,1.1165287,1.0446392,2.4014022,87730.836,18.544533,17.44762,16.938349,16.584753,16.576433,17.028725,16.923208,14.691184,1.0969124,0.5092716,0.86286736,0.35359573,909,909,2936,0.446843197671987,343.8289,0.0014,343.8721,0.0015,8.5683,0.0221,18.4828,0.0018,2.1538,0.0075,0.9012,0.0006,-28.6965,0.2195,343.8289,0.0014,343.8721,0.0015,8.3393,0.0077,17.4105,0.0006,2.3691,0.0028,0.9012,0.0006,-28.6965,0.2195,343.8289,0.0014,343.8721,0.0015,8.1207,0.019,16.9177,0.0016,2.5746,0.0064,0.9012,0.0006,-28.6965,0.2195,343.8289,0.0014,343.8721,0.0015,7.8842,0.0384,16.5951,0.0033,2.7970,0.0129,0.9012,0.0006,-28.6965,0.2195,0.0943,10.855,0.056,-0.024,0.472
334418,910,333398,0376p005,7735,SER,37.59935422539748,0.5791265529362299,0.02394968,1.1479099,1.1958557,1.108883,0.92964697,2.185515,457268.66,18.454529,17.332975,16.798372,16.40952,15.64952,15.849474,14.369037,12.668468,1.1215534,0.5346031,0.9234562,0.38885307,910,910,7735,0.883045031666856,344.6682,0.0012,344.5973,0.0013,14.5572,0.0174,18.3481,0.0011,1.3441,0.0029,0.3172,0.0001,41.9162,0.0133,344.6682,0.0012,344.5973,0.0013,13.3174,0.0107,17.3137,0.0005,1.8080,0.0017,0.3172,0.0001,41.9162,0.0133,344.6682,0.0012,344.5973,0.0013,12.1344,0.0112,16.8091,0.0006,2.2506,0.0024,0.3172,0.0001,41.9162,0.0133,344.6682,0.0012,344.5973,0.0013,10.8539,0.0186,16.4935,0.0010,2.7297,0.0042,0.3172,0.0001,41.9162,0.0133,0.1498,11.252,0.071,0.555,0.278
218583,911,453277,1164p217,6893,DUP,116.3409590250401,21.81019477210053,0.049851358,1.6797374,1.3892066,1.6014749,1.2680651,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,911,911,6893,0.656063054132376,344.2104,0.0095,344.5920,0.0012,2.9701,0.0333,19.1632,0.0133,1.1439,0.0300,*0.0321*,*0.0013*,71.8986,0.2593,344.2104,0.0095,344.5920,0.0012,2.2713,0.0224,18.6003,0.0205,1.6699,0.0452,*0.0321*,*0.0013*,71.8986,0.2593,344.2104,0.0095,344.5920,0.0012,1.6045,0.0157,18.9884,0.0237,2.1719,0.0841,*0.0321*,*0.0013*,71.8986,0.2593,344.2104,0.0095,344.5920,0.0012,0.8828,0.0180,18.4532,0.0253,2.7152,0.1298,*0.0321*,*0.0013*,71.8986,0.2593,0.13,10.874,0.029,-0.714,0.904
52004,912,324009,2103m012,4966,SER,210.4715047983671,-1.149238435754841,0.046507675,1.6242874,1.1261466,1.4279621,1.2733738,0.82980317,528690.8,16.736029,16.079689,15.763798,15.567032,15.886752,16.384481,14.782089,14.366673,0.65633965,0.31589127,0.51265717,0.1967659,912,912,4966,0.407648484387051,344.3605,0.0055,344.1772,0.0040,18.5329,0.0126,16.7220,0.0006,0.7000,0.0011,0.6963,0.0003,77.7901,0.0547,344.3605,0.0055,344.1772,0.0040,18.0913,0.009,16.0548,0.0006,0.8759,0.0007,0.6963,0.0003,77.7901,0.0547,344.3605,0.0055,344.1772,0.0040,17.6699,0.0127,15.7859,0.0006,1.0437,0.0011,0.6963,0.0003,77.7901,0.0547,344.3605,0.0055,344.1772,0.0040,17.2137,0.0205,15.5985,0.0011,1.2253,0.0019,0.6963,0.0003,77.7901,0.0547,0.0685,10.586,0.027,0.254,0.077
220436,913,371188,1431p070,5288,SER,143.2245170407202,6.92321026676559,0.04330974,1.4761275,1.698861,1.4176384,1.1986761,1.367113,32844.625,18.434288,17.742342,17.375582,17.167397,17.260933,17.657333,16.051231,,0.691946,0.36676025,0.57494545,0.2081852,913,913,5288,0.5319712658687,114.8595,0.0033,114.8453,0.0026,6.6005,0.0146,18.3738,0.0019,0.9611,0.0060,0.6594,0.0009,-58.8454,0.119,114.8595,0.0033,114.8453,0.0026,6.2651,0.0095,17.7157,0.0012,1.1455,0.0039,0.6594,0.0009,-58.8454,0.119,114.8595,0.0033,114.8453,0.0026,5.9451,0.0098,17.3871,0.0010,1.3215,0.0045,0.6594,0.0009,-58.8454,0.119,114.8595,0.0033,114.8453,0.0026,5.5987,0.0154,17.1757,0.0020,1.5119,0.0072,0.6594,0.0009,-58.8454,0.119,0.107,10.42,0.045,0.324,0.1
