index,ra,dec,brickid,objid,type,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z
1105,123.366400457,27.937498578,486014,3591,SER,0.033724017,43.96897,87.50364,120.49201,146.15968,1.789843,1.4745278,1.4720861,1.4818696,1.1618953,53153.914,2.7043998,72247.01,0.11797559,1496297.6,0.05908279,920914.06,18.392134,17.644936,17.297604,17.08793,16.896622,17.065117,15.647385,12.123229,0.7471981,0.347332,0.5570049,0.20967293
1106,134.016941825,5.111556431,359684,3386,SER,0.05137404,46.205807,95.61369,132.41783,162.40225,1.4502856,1.3256938,1.0653682,1.315781,1.378078,39272.867,3.3829114,55040.16,0.19642478,1031834.8,0.045053534,477443.78,18.338259,17.5487,17.195133,16.97352,17.027855,17.208723,14.79541,12.656123,0.7895584,0.35356712,0.57518005,0.22161293
1107,46.908580375,-0.252933936,329115,3813,REX,0.066557124,79.365555,141.05107,193.84964,222.68977,1.6686413,1.542366,1.1468859,1.0641146,1.0,0.0,3.3645825,148113.58,0.0,0.0,0.0,0.0,17.75092,17.126558,16.781338,16.630749,16.858925,17.308031,15.600029,13.659655,0.62436104,0.34522057,0.49580956,0.15058899
1108,182.24336187,-0.602690307,328216,7821,SER,0.02130924,94.194244,208.15489,0.0,384.44495,1.2872686,1.3921727,0.0,1.5208895,4.442173,36059.133,5.0795636,53073.42,-0.20845576,2402414.2,0.0076969983,1234275.6,17.56494,16.704033,Infinity,16.037914,16.01053,16.270407,14.363,14.080364,0.8609066,Infinity,0.6661186,Infinity
1109,159.537975568,6.741233236,369822,4040,SER,0.036597606,94.71652,187.2497,265.37717,324.99518,1.552226,1.6780093,1.4735663,1.1094518,1.5347983,124432.55,3.1299155,263405.03,0.016737,2020919.4,-0.09675958,3991715.2,17.558935,16.818947,16.440342,16.220308,16.354256,16.78918,15.460112,16.207146,0.7399883,0.3786049,0.59863853,0.22003365
1110,136.930918677,3.617899258,351072,9042,SER,0.0368761,66.76363,101.70814,138.25534,144.86009,1.6550146,1.4177263,1.1974869,1.3288496,1.7472731,65012.785,2.0659134,1459469.8,0.33170748,4822633.0,-0.013616489,3028045.0,17.93865,17.481611,17.148294,17.097628,17.282833,17.533842,14.75449,12.542117,0.45703888,0.3333168,0.3839836,0.05066681
1111,158.713886047,5.247482368,361219,673,SER,0.024761317,105.51475,246.95671,358.67596,467.8982,1.4721296,1.4542727,1.3930883,1.1515187,6.0,13272.267,2.3743055,2082047.5,0.014987741,4583257.5,-0.004333387,3568543.0,17.441717,16.518448,16.113245,15.824621,15.925568,16.279007,15.396796,14.48861,0.9232693,0.40520287,0.6938267,0.2886238
1112,195.335253114,-3.27464059,312430,1755,SER,0.029491713,44.31298,114.15242,168.81667,218.89095,1.4318352,1.2223403,1.099966,1.3323412,6.0,5394.897,3.2629879,33241.184,-0.08755947,663569.0,-0.013666176,346998.9,18.383673,17.356287,16.931461,16.649431,16.821308,17.317064,18.693546,13.011274,1.0273857,0.42482567,0.7068558,0.2820301
1113,227.796827038,3.78639353,352873,6526,SER,0.04077099,72.03599,126.70853,0.0,207.52829,1.3590854,1.3622491,0.0,1.2758236,0.8431726,149720.36,1.983518,511987.78,0.0037910666,1575314.6,0.12243146,3411164.2,17.856127,17.242985,Infinity,16.707306,16.751318,16.996607,14.715964,13.835711,0.613142,Infinity,0.53567886,Infinity
1114,133.050462524,2.259355386,343860,1820,SER,0.03125716,70.87243,146.69258,209.64964,263.902,1.4006146,1.3527081,1.2950749,1.0933712,1.9476389,145939.11,2.9269881,400175.2,0.29347247,6195448.0,-0.07275849,3474715.8,17.873806,17.08398,16.696264,16.446394,16.67264,17.109905,16.16188,,0.78982544,0.3877163,0.6375866,0.2498703
1115,8.644200332,-0.826138153,326082,5797,SER,0.022827359,37.813023,94.513084,136.76111,177.95728,1.4702011,1.2853024,1.118016,1.1495712,4.5330024,14198.562,1.8569233,338427.4,-0.19101267,1823253.4,0.15790695,1682286.6,18.555897,17.56127,17.160093,16.87421,16.993357,17.464176,16.488987,13.75124,0.994627,0.40117645,0.6870594,0.28588295
1116,141.350445071,8.733999341,381177,681,SER,0.05835089,35.978428,86.89333,124.86874,158.81554,1.2716167,1.3490007,0.9354136,1.2489412,2.5501382,7078.779,1.1198635,539917.94,-0.041796714,838965.6,-0.5433447,871847.7,18.609894,17.652534,17.258865,16.997768,17.11848,17.594862,,,0.9573593,0.39366913,0.6547661,0.26109695
1117,317.61370693,0.240204684,333078,4249,SER,0.1121855,40.662834,96.30343,144.35202,189.45514,1.5366377,1.217564,1.2432905,1.2040803,1.5671458,50867.926,2.4684715,262152.62,-0.21811554,2132823.2,-0.39909434,2813197.2,18.477005,17.540895,17.101442,16.806234,16.81325,17.19794,16.197105,15.862608,0.93610954,0.43945312,0.7346611,0.29520798
1118,143.984514964,11.429691211,396796,4686,SER,0.027316738,70.813324,120.67239,165.58305,193.08452,1.3607442,1.3315043,1.6554848,1.1530731,1.9309764,71302.24,2.7458286,900169.25,0.24995863,3324756.8,-0.08249835,2027130.6,17.874712,17.29598,16.95246,16.785631,16.803326,17.190924,14.942618,16.751991,0.57873154,0.34352112,0.5103493,0.16682816
1119,201.273415565,4.20454232,355643,11449,SER,0.025775025,123.05031,239.19775,320.04297,397.25388,1.2865343,1.4580282,1.2852138,1.3381773,1.9528426,368739.2,2.7776964,1913886.4,0.12354814,1.2636752E7,-0.17216586,1.4478009E7,17.274794,16.553106,16.236979,16.002329,16.244081,16.554953,15.282042,,0.7216873,0.31612778,0.55077744,0.23464966
1120,348.554951372,13.426373907,408853,2180,SER,0.058122087,3131.3137,5821.273,0.0,10161.075,1.7754555,1.5299424,0.0,1.3947908,0.9396586,1.2405199E7,22.821045,194082.42,-0.16525894,1.3855554E8,0.39566186,2.4661056E8,13.760684,13.087455,Infinity,12.482651,12.89368,13.24054,11.113783,10.261201,0.6732292,Infinity,0.60480404,Infinity
1121,199.780520212,-0.704472346,326847,7565,DUP,0.024100423,0.0,0.0,0.0,0.0,1.6630577,1.518253,1.4671382,1.3153156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1122,131.499567384,28.179675752,487315,5726,DUP,0.062389188,0.0,0.0,0.0,0.0,1.7622923,1.48013,1.3402034,1.3319758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1123,201.149155822,12.504257427,402660,5340,DUP,0.025700277,0.0,0.0,0.0,0.0,1.4397207,1.2731158,1.1760921,1.3224559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1124,157.092767907,-0.067313449,330996,3560,SER,0.06782088,36.393055,89.60429,132.05461,169.37329,1.3241185,1.3810238,2.1383572,1.2499533,3.744386,5544.5903,0.90760916,852513.25,0.003949162,790651.7,0.0368068,1396113.2,18.597454,17.619179,17.198116,16.927887,17.125525,17.654123,17.879585,,0.9782753,0.42106247,0.6912918,0.27022934
1125,210.448955816,14.462638585,413910,394,SER,0.016337348,131.97272,247.95042,0.0,439.03873,1.4153851,1.2252599,0.0,1.3409632,0.8107733,278054.2,4.793893,121292.27,0.46979412,6756501.0,0.010889072,3122389.0,17.19879,16.514088,Infinity,15.893743,15.6898,15.967474,13.63324,13.231394,0.6847019,Infinity,0.6203451,Infinity
1126,253.123903912,30.525670949,499052,4022,REX,0.033596277,64.87996,119.98504,0.0,191.19576,1.7673877,1.5121907,0.0,1.4405745,1.0,0.0,3.4800558,127811.29,0.0,0.0,0.0,0.0,17.969723,17.302183,Infinity,16.796305,17.005655,17.42827,15.855102,13.378447,0.6675396,Infinity,0.50587845,Infinity
1127,153.636959047,6.773233868,369799,788,SER,0.023485668,39.789654,91.9797,131.62135,167.67023,1.4762954,1.1986878,1.3656251,1.1947434,1.4329723,32940.25,2.1325758,198945.69,0.26228955,1332087.6,0.07684985,744610.7,18.500574,17.59077,17.201685,16.93886,16.947643,17.321623,,11.1595,0.9098034,0.38908577,0.6519108,0.262825
1128,141.70622991,7.306116318,372612,5163,SER,0.05274677,85.4871,197.17946,286.34406,365.77164,1.3187875,1.2729766,1.0790758,1.1711468,6.0,20147.924,3.8726108,71746.95,-0.025155954,1377296.5,-0.028756846,1528313.8,17.670248,16.762846,16.35778,16.091974,16.322084,16.876865,18.13459,11.955317,0.90740204,0.40506554,0.67087173,0.2658062
1129,323.478566307,-1.238675937,324461,16469,SER,0.05657647,43.67593,104.67416,148.97026,189.07278,1.372753,1.2279195,1.199119,1.0848682,3.2750962,74235.02,1.5459172,1619203.1,-0.18261638,7287780.0,0.13345364,6571248.5,18.399395,17.450401,17.067251,16.808428,17.09544,17.593134,,,0.9489937,0.3831501,0.6419735,0.2588234
1130,337.277218516,-10.115810595,274356,2070,SER,0.050596297,41.359894,88.22564,132.32753,161.9626,1.368799,1.4040498,1.0831767,1.4737383,2.390136,9602.728,1.9016916,108351.27,-0.04625356,413041.16,0.07718648,596823.56,18.458551,17.636013,17.195875,16.976463,16.782091,16.898758,13.914497,11.562033,0.8225384,0.44013786,0.6595497,0.21941185
1131,4.960602281,-8.978915371,278729,3846,SER,0.037825618,65.46174,136.66039,191.77527,240.39209,2.0030878,1.5291975,1.442548,1.4896188,1.5672473,54885.55,3.860142,97070.99,0.080215864,1330622.8,-0.33272323,2486477.2,17.960032,17.160892,16.793018,16.547699,16.696821,17.169287,15.861444,12.751747,0.799139,0.36787415,0.6131935,0.24531937
1132,15.96260321,-0.253500801,328991,12211,SER,0.04451154,167.03448,369.4851,519.44336,657.1643,1.4797373,1.2978884,1.134978,1.0670756,4.7439117,181725.86,3.0031638,1248229.4,-0.0934293,2.0230634E7,0.23218966,2.7343942E7,16.942986,16.081007,15.711155,15.455815,15.818308,16.429487,17.343597,13.774933,0.86197853,0.36985207,0.6251917,0.25533962
1133,223.095200038,1.628107284,341340,4053,SER,0.044852763,37.631084,96.14389,139.87418,181.57,1.8285037,1.5961696,0.98226225,1.5357015,2.3652217,15304.521,3.8939264,32030.162,-0.20304623,511182.2,0.23295964,615636.56,18.561132,17.542696,17.135656,16.85239,17.05791,17.517366,,18.390537,1.0184364,0.40703964,0.6903057,0.28326607
1134,193.086487809,15.38939295,419413,2583,SER,0.025094965,54.088543,89.98269,118.55207,130.67786,1.6487796,1.5980551,1.2802658,1.3641808,0.87589425,39288.484,1.8787881,180023.7,-0.08647127,955746.25,-0.030129887,485319.75,18.167236,17.614603,17.315228,17.209496,17.414503,17.776316,15.586602,16.937372,0.5526333,0.29937553,0.4051075,0.10573196
1135,119.186879109,27.988010931,485999,5017,REX,0.038121004,42.482845,84.17631,0.0,146.45543,1.5424358,1.8204082,0.0,1.232061,1.0,0.0,2.2770686,477896.3,0.0,0.0,0.0,0.0,18.429466,17.687025,Infinity,17.085737,17.308887,17.687704,16.35329,15.341523,0.7424412,Infinity,0.60128784,Infinity
1136,251.597915742,28.882845915,491535,5271,SER,0.03767185,58.343582,121.92507,0.0,202.83766,1.5737646,1.7735056,0.0,1.3381348,3.6558208,4053.776,1.7264601,124239.38,0.05706099,666565.7,0.014358326,368059.53,18.085018,17.284767,Infinity,16.732128,16.947706,17.440372,17.620296,17.769878,0.800251,Infinity,0.552639,Infinity
1137,240.967005359,26.294309679,477446,948,SER,0.0600562,133.0475,269.20697,0.0,476.24948,1.3763702,1.3667611,0.0,1.0261092,1.4787482,99873.43,8.56442,56265.25,-0.46682703,2781781.8,0.19001235,1936263.8,17.189983,16.424784,Infinity,15.805413,16.015676,16.46127,15.100157,14.462174,0.76519966,Infinity,0.61937046,Infinity
1138,175.890703494,5.823076136,364156,3840,DEV,0.024128325,47.43089,105.89626,146.2298,181.13185,1.4666516,1.1531987,1.1979175,1.5436924,4.0,0.0,2.7514212,58518.523,-0.031341188,454672.4,-0.050630722,651957.0,18.309847,17.437798,17.08741,16.855013,17.15144,17.766174,,17.028912,0.87204933,0.35038757,0.58278465,0.23239708
1139,252.022170813,23.433930576,463097,2795,SER,0.052233957,69.241196,149.77649,0.0,279.51282,1.6704968,1.3850225,0.0,1.3038313,2.8063262,14538.81,5.770626,10048.102,-0.15061504,471300.34,-0.1020183,352240.44,17.899088,17.061392,Infinity,16.383995,17.104765,17.415285,,,0.8376961,Infinity,0.6773968,Infinity
1140,145.565311708,8.412386917,379768,3051,SER,0.03713582,64.60094,140.732,214.61368,281.41214,1.2601572,1.7130473,1.3015169,0.9892773,3.097536,6937.1626,1.8971667,185442.47,0.34693342,1110190.6,-0.050622128,748264.4,17.974403,17.129019,16.670856,16.376642,16.292778,16.702084,15.740998,16.052101,0.8453846,0.4581623,0.75237656,0.29421425
1141,131.82972046,30.67010791,499876,484,SER,0.04214239,129.44182,300.1045,0.0,541.33923,1.7267231,1.3203816,0.0,1.4239718,4.5930424,20234.723,2.8741264,152181.62,0.17301205,2649063.0,0.05276054,1684982.9,17.219814,16.306818,Infinity,15.666327,15.895363,16.474857,19.270462,16.241846,0.9129963,Infinity,0.6404915,Infinity
1142,1.629460511,-9.817663635,274452,2850,SER,0.037739586,39.977688,100.07196,151.28339,197.47981,1.3582546,1.4726189,1.4434327,1.467569,3.263489,10487.276,3.1496167,280863.06,-0.33952263,1172599.0,-0.48352215,1155243.4,18.495457,17.49922,17.050522,16.761192,16.67497,17.012924,16.315521,14.630147,0.9962368,0.44869804,0.7380276,0.28932953
1143,36.342112358,-7.851684505,285982,9256,DUP,0.040693983,0.0,0.0,0.0,0.0,1.4998327,1.4173803,1.2314227,1.3249199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1144,236.719745448,6.481228276,368697,4190,DEV,0.04680476,59.738995,110.58558,156.34956,183.53384,1.4511113,1.3033707,1.6001613,1.2680678,4.0,0.0,1.5036498,194945.97,-0.16664582,733893.9,0.07406633,526749.3,18.059355,17.390755,17.01476,16.84071,16.808672,17.053453,15.039018,12.746494,0.6686001,0.37599564,0.550045,0.17404938
1145,242.57436213,32.126936798,507636,395,SER,0.032991126,86.77369,157.33858,0.0,255.94836,1.5619638,1.6346356,0.0,1.374388,0.5524014,174794.44,2.5323489,257731.23,-0.2382095,2411271.8,0.06786181,1371838.9,17.65403,17.007912,Infinity,16.47962,16.52813,16.941397,14.886497,,0.64611816,Infinity,0.5282917,Infinity
1146,192.461765343,-2.722142071,315297,4843,SER,0.022954386,160.32169,323.75726,426.7499,529.48346,1.478614,1.6288263,1.4709406,1.2254008,4.132051,33255.11,2.149116,1167293.9,0.05319676,4530150.5,-0.041010328,3927174.8,16.98752,16.224451,15.924566,15.690369,16.09953,16.683575,17.048763,15.500492,0.76306915,0.2998848,0.5340824,0.23419762
1147,195.085569117,5.195478197,361364,1406,REX,0.04334277,41.384007,85.79065,118.92873,145.89497,1.3000607,1.3782505,1.3067,1.2225692,1.0,0.0,1.239614,1028460.1,0.0,0.0,0.0,0.0,18.457918,17.6664,17.311783,17.0899,17.24058,17.690723,16.27882,16.648405,0.79151726,0.35461807,0.57650185,0.22188377
1148,341.37666014,13.047902608,406019,2045,SER,0.054078754,35.669388,84.392456,0.0,165.25867,1.6542025,1.5098566,0.0,1.5057606,1.2345021,21748.973,5.5085745,13037.762,-0.48884845,1112870.4,-0.5278219,1144470.4,18.61926,17.68424,Infinity,16.95459,16.67195,17.022963,15.429276,,0.93502045,Infinity,0.7296505,Infinity
1149,229.89261845,30.282339317,497727,3221,SER,0.021454033,62.41209,139.10919,0.0,247.9032,1.455528,1.4804419,0.0,1.2013856,5.445597,3497.0232,2.648093,156625.47,-0.09980123,384872.38,-0.15464133,499330.75,18.011827,17.141611,Infinity,16.514296,16.867188,17.506632,17.826036,,0.87021637,Infinity,0.6273155,Infinity
1150,5.256035147,-10.816443422,268794,4182,SER,0.035398547,88.899284,168.86613,233.68616,277.90073,1.5420556,1.3826205,1.5315012,1.6183006,6.0,6016.7915,2.0106332,333939.3,0.014059783,1032899.2,0.057398546,1616131.5,17.627754,16.931143,16.578417,16.390276,16.434937,16.813509,14.919053,12.803621,0.6966114,0.35272598,0.54086685,0.18814087
1151,185.062252217,8.891993811,382774,353,REX,0.023402492,47.147663,80.91453,109.695,125.75642,1.491781,1.4303287,1.3933392,1.3851963,1.0,0.0,1.5181644,1251284.1,0.0,0.0,0.0,0.0,18.316349,17.729933,17.399532,17.251175,17.29292,17.67315,15.519968,12.819544,0.58641624,0.33040047,0.47875786,0.14835739
1152,127.182876769,27.118042713,480908,1775,SER,0.04490652,55.93077,137.05836,200.80269,260.66656,1.6807528,1.5779086,1.3805809,1.2923818,3.2674878,13013.25,1.8259757,278216.22,0.1148611,1284368.6,-0.11756726,1227555.9,18.130873,17.157736,16.743076,16.459787,16.651382,17.17278,17.4981,15.548509,0.9731369,0.4146595,0.69794846,0.28328896
1153,175.760959854,10.179766066,389842,1679,SER,0.047163907,35.563126,91.52765,131.7943,169.0639,1.4713547,1.1301776,1.2135293,1.4300783,6.0,3242.2654,2.2319298,70410.125,0.02159356,404600.06,-0.3468998,637512.56,18.6225,17.596119,17.200258,16.929873,17.092869,17.500961,,,1.0263805,0.39586067,0.6662464,0.27038574
1154,174.563367507,-2.328755386,318106,1745,EXP,0.025591815,111.87711,183.30106,246.46254,277.50085,1.3872572,1.2764812,1.239241,1.6440918,1.0,0.0,2.873378,399100.44,0.065421924,3027181.0,0.18255708,5460660.0,17.378147,16.842087,16.520622,16.39184,16.539824,16.9668,14.904834,13.105227,0.53606033,0.32146454,0.4502468,0.12878227
1155,176.901632707,-1.233936096,323875,3108,SER,0.019785529,142.95236,290.6313,406.42755,505.749,1.3969971,1.5843782,1.2343248,1.6466135,1.0391309,260759.33,3.3821735,865840.75,-0.2297016,3899801.8,-0.18619548,3401030.8,17.112022,16.341644,15.977542,15.740163,15.82396,16.271347,14.638466,14.201612,0.7703781,0.36410236,0.60148144,0.23737907
1156,190.200886945,5.56102181,362779,10653,SER,0.024723116,105.68741,238.884,334.78308,424.78564,1.4076706,1.1115532,1.2098945,1.2313681,3.8965967,106008.16,1.7318152,2293992.2,-0.22650507,1.6795944E7,0.15204024,1.5343832E7,17.439941,16.554533,16.188091,15.929575,16.289572,16.897663,18.688496,,0.8854084,0.36644173,0.62495804,0.2585163
1157,144.56761747,8.329984318,378338,3237,SER,0.04187806,80.16928,164.61288,230.1577,286.18555,1.3729793,1.7218621,1.3283017,1.0619909,3.0316117,29519.496,5.9473815,15733.755,-0.060268883,783965.8,0.03284074,540789.1,17.73998,16.958841,16.594936,16.358381,16.68775,17.137615,16.372437,14.679223,0.7811394,0.36390495,0.60046005,0.2365551
1158,359.648741291,-10.329877461,273024,8375,SER,0.034587473,54.01997,132.04745,192.8742,250.06842,2.3657668,1.4646658,1.2815791,1.6065125,4.6371317,35576.195,1.8367647,5481433.5,0.034304053,9602735.0,0.06710806,1.1003606E7,18.168613,17.198175,16.786814,16.504852,16.716894,17.215887,,,0.970438,0.4113617,0.69332314,0.28196144
1159,143.797528462,0.682106466,335263,2703,SER,0.053556144,70.581566,162.43787,228.25435,288.92532,1.482769,1.3150235,0.99109536,1.0936443,3.7912617,60680.664,2.2752147,1.0566565E7,-0.05975665,1.3546433E7,-0.08684414,1.5639994E7,17.878271,16.973282,16.603952,16.348036,16.69432,17.228157,17.271038,,0.90498924,0.36932945,0.62524605,0.2559166
1160,249.643477205,23.287493158,461765,2921,SER,0.05072807,57.889248,139.40862,0.0,280.87283,1.8639603,1.6391724,0.0,1.3686222,1.9799486,13068.835,3.1312792,77419.0,0.048608016,781136.1,-0.4113518,1380881.0,18.093506,17.139277,Infinity,16.378725,16.305586,16.740164,15.367422,14.538556,0.95422935,Infinity,0.76055145,Infinity
1161,242.640673759,25.758154877,474860,1687,SER,0.055396713,52.14652,129.17952,189.13118,246.1186,1.5044969,1.4648187,1.3899894,1.2721835,5.15352,13446.541,2.0700803,279519.22,-0.09464497,1862203.4,-0.04530094,1228728.9,18.206936,17.222015,16.808092,16.522139,16.734684,17.261679,19.735035,,0.9849205,0.41392326,0.6998768,0.28595352
1162,160.331315063,7.725957532,375545,4715,SER,0.0329863,113.44342,270.0841,392.90457,513.101,1.1329768,1.3502796,1.4205753,1.1510665,5.0236278,21379.555,3.9560952,125418.68,0.10610349,1838828.0,0.05810019,1370815.4,17.363052,16.421253,16.014282,15.724493,16.865911,17.351051,15.284062,,0.94179916,0.40697098,0.6967602,0.2897892
1163,173.554903696,12.288467406,401144,4764,SER,0.036466677,52.71742,123.7449,182.77773,243.49088,1.6444184,1.2527412,1.1756372,1.3782951,1.1687925,41690.863,3.6997595,53178.21,-0.5734049,2061781.4,-0.33661368,1689856.5,18.195114,17.268682,16.845192,16.533792,16.489021,17.151497,15.409343,,0.92643166,0.42349052,0.73489,0.31139946
1164,153.856300308,3.361296966,349702,2699,SER,0.03267066,54.047203,117.18404,172.28702,221.44418,1.2696346,1.317575,1.3093268,1.353412,1.7420565,16736.805,5.844226,90441.47,0.6695209,2076680.9,0.3148753,1408441.8,18.168066,17.32783,16.909369,16.636839,16.387157,16.787699,15.241618,15.661186,0.84023666,0.41846085,0.69099045,0.2725296
1165,118.043110918,30.605772956,498585,4939,SER,0.049465757,46.94734,103.0643,0.0,185.8735,1.7556092,1.3882415,0.0,1.2900834,2.4221022,11943.382,2.9402878,95982.17,-0.038629927,316481.8,0.15370151,671397.44,18.320972,17.46723,Infinity,16.826956,17.013863,17.40666,15.669879,13.713941,0.8537426,Infinity,0.64027405,Infinity
1166,239.162664486,27.298086996,482591,5436,SER,0.036789104,87.74386,204.30045,289.6024,370.21555,1.5730275,1.4916902,1.2914941,1.3008283,5.210335,18479.1,3.6217952,353682.3,-0.020597646,3236023.8,0.6190506,5211490.5,17.641958,16.724327,16.345495,16.078863,16.362896,16.865309,17.064682,15.181827,0.91763115,0.37883186,0.64546394,0.26663208
1167,17.193793692,-0.288650185,328996,10346,SER,0.035092216,42.790615,101.52539,146.8709,184.84828,1.5796567,1.3658851,1.1393838,1.0701455,6.0,10510.723,1.3523273,1384243.6,-0.07213826,2651567.5,0.09662244,3220911.2,18.421629,17.483562,17.08266,16.832962,17.066895,17.594131,,,0.9380665,0.4009018,0.65060043,0.24969864
1168,126.98370765,30.332179589,497371,2855,SER,0.045572035,210.63252,477.50397,0.0,873.4417,1.8494395,1.3339776,0.0,1.4347359,4.333063,22872.656,2.3894985,311335.25,-0.038646515,3051300.8,0.33234215,4214829.5,16.691187,15.802558,Infinity,15.146915,15.509387,16.117586,18.06077,,0.88862896,Infinity,0.6556425,Infinity
