GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group,brickid,brickname,objid,type,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Gal,zmemb,gmemb,FUV,NUV
232r,7.7974416310534,-25.49055643156111,5000.0,0.0166666666666666,,2.9749564644034154,9.008616121250064,16.568701811073268,226.6132381658103,226.529771096036,21.119480888114865,22.23773123869721,9.232666411874716,9.559845793864254,0.6541326212290604,-2.16837583960221,0.78064093192818,0.0191870533120624,0.3821617066860199,3.7290393366502257,0.1263762543700192,0.0664367113219879,0.0188679245283018,0.0609909529641833,0.0450269456840573,0.2115518295729623,0.2821484209752407,0.308568990579645,10.103062612286331,0.7137296227436665,319.1879860296797,320.1960103967067,0.1715760722340805,2.553442721718469,0.0,0.0,0.27,0.3462954865095246,1.2802346,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2352.0,17.7,133.2,0.0,3.0,0.02269,0.0017900000093504,12.7,0.0,3.0,50.0,4.8,12.7,82.4,0.0,0.0,0.0,0.0,11,188220,0078m255,2733,SER,0.016199168,337.87167,549.1237,743.3128,885.47473,1.432205,1.2802346,1.0941682,1.1002642,6.0,203847.11,8.692216,194967.14,0.00977523,1.1675612E7,0.19110948,1.936289E7,16.17812,15.650825,15.322071,15.132059,16.111818,16.050148,13.17695,,0.5272951,0.32875347,0.51876545,0.19001198,7.797375,-25.4906111,2,0.0,,18.4966,18.1406
233r,7.813125017631272,-25.49572727580305,5000.0,0.0166666666666666,,3.020687077555789,5.938036390056006,11.072912299993725,32.4611779664033,32.437279180674146,14.064096759758364,16.353649580685097,6.024815615243763,6.974337251751729,0.5292621575203974,-1.3876037162031931,-0.3785429449452198,0.0040926193929495,0.1911839097738266,2.8207806127021886,0.3018970968096616,-1.214438400172E-4,0.0036496350364963,0.0,0.2205491395350436,0.3579844135161937,0.2653431506780955,0.1072934543732254,5.647886788594669,0.7951277409937605,322.1393838728076,316.8607408493062,0.2930180870884881,2.396827298482401,1.0,0.0,0.27,0.3462954865095246,1.1861988,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,810.0,15.2,53.4,0.0,3.0,0.01805,0.0017600000137463,10.2,0.0,3.0,50.0,4.3,10.2,27.7,0.0,0.0,0.0,0.0,11,188220,0078m255,3555,PSF,0.01622841,1.3226373,0.85370904,1.2672045,0.8549615,1.3269484,1.1861988,1.0912378,1.1329317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.196398,22.671726,22.242884,22.670134,23.487612,,16.932804,,-0.47532845,0.42884254,0.0015926361,-0.4272499,7.813,-25.4953889,3,0.0928,,20.3353,20.1727
234r,7.835632851429794,-25.497859238412406,5000.0,0.0166666666666666,,4.528732056055825,9.72220535708754,16.42267653588561,50.28832885469295,50.198024523929966,21.32946551851636,23.195609689453875,9.722051709048683,11.341183109067876,0.4443879217573616,-1.799535599483135,-0.5132016168592477,-0.1371914057883678,0.1751502901315689,2.797336563784808,0.136906501850015,0.012619457262663,0.0236686390532544,0.1122981639404881,0.0331832135373524,0.1380940060476144,0.1665416951018005,0.0562111062404798,10.040839379117712,0.5327320148180464,320.0512657654914,319.4501668832522,0.1970424503868601,1.0580495217938326,0.0,0.0,0.27,0.3462954865095246,1.2529374,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1461.0,16.9,86.4,0.0,3.0,0.02261,0.0017399999778717,13.0,0.0,3.0,50.0,5.3,13.0,25.0,0.0,0.0,0.0,0.0,11,188220,0078m255,4577,REX,0.015955556,38.801743,51.36673,61.534008,65.13568,1.3960365,1.2529374,1.0884495,1.1315669,1.0,0.0,2.2994444,264185.94,0.0,0.0,0.0,0.0,18.527872,18.223295,18.027212,17.965452,18.535378,18.963495,18.75599,,0.30457687,0.19608307,0.25784302,0.06175995,7.8355833,-25.4978889,4,0.0,,19.6921,19.465
235r,7.791421643909632,-25.498115117076413,5000.0,0.0166666666666666,,3.3622851591338065,6.61279349747276,11.117682389574089,47.40834977430296,47.30994864421107,14.136279131595836,17.339600640355698,6.756863880890676,9.028094886723812,0.4370281457876285,-1.5799582139318071,-0.7017996360964966,-0.113956327406769,0.2779470086097717,2.596898596371166,0.1874891222481335,0.0064844174219857,0.0,0.0,0.0936738957070902,0.1402281302208926,0.2449261241469191,0.1565064929446488,8.23071491267159,0.6127486058323286,319.7079688064938,319.9243030946276,0.5753973838693224,1.0421637845182572,0.0,0.0,0.27,0.3462954865095246,1.261805,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,835.0,17.2,48.7,0.0,3.0,0.02201,0.0017500000540167,12.5,0.0,3.0,50.0,4.6,12.5,54.0,0.0,0.0,0.0,0.0,11,188220,0078m255,2437,SER,0.016303431,36.632233,49.240223,61.02642,64.902145,1.4111222,1.261805,1.0931807,1.1338323,0.6543391,185999.19,2.2654321,714482.0,0.23104042,3215937.0,-0.42706165,3998286.2,18.590342,18.2692,18.036205,17.969353,18.090961,18.911112,15.701115,,0.3211422,0.23299408,0.29984665,0.06685257,7.7912083,-25.4978889,1,0.0931,,20.3529,20.0032
448r,210.5732198792861,7.684074107738488,5000.0,0.0166666666666666,,11.267780735933552,43.48280334947584,86.26254255711416,5560.606000146557,5425.759769688326,107.07975108144,137.0637596124318,45.09072466458187,69.49037016919277,0.5191942709633605,-2.6291710048908854,0.432027147658018,-0.1784524414261062,0.4030943512916565,4.419919336888137,0.1121705149887534,0.0228872146330251,0.1129798903107861,0.0838345959293362,0.0179329575663774,0.0678437566548643,0.3752935426070694,0.2526041634756857,59.709611174580594,0.891980876873119,320.7487271848531,318.69884906331833,0.589384733456545,2.336280192768605,0.0,0.0,0.27,0.3462954865095246,1.367486,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,37606.0,20.1,1866.6,0.0,3.0,0.06088,0.0048099998384714,12.6,0.0,3.0,50.0,4.9,12.6,38.0,0.0,0.0,0.0,0.0,253,375745,2106p077,1714,SER,0.02662219,3617.0972,7255.3096,10103.709,12525.854,1.4072124,1.367486,1.3356107,1.1611834,4.489242,1090947.9,31.085192,65109.438,-0.020096136,6.8404664E7,0.39370373,1.1350845E8,13.604099,12.84836,12.488798,12.255482,12.614289,12.962553,10.519492,9.399941,0.7557392,0.35956192,0.59287834,0.23331642,210.5730833,7.6841944,3,0.015217,,18.9626,17.7862
449r,210.60109454650512,7.686316925557265,5000.0,0.0166666666666666,,5.51778094211732,11.14799818849679,17.65812596995566,247.7921430967137,246.3730459023829,22.302419993393286,23.618616353009664,11.476287105622877,12.031711361169933,0.4424041927126613,-1.7067442033501683,-0.5873255131506596,-0.1262572934801387,0.344899982213974,2.5259007791791834,0.0205829758991952,-0.0194896069780015,0.0016750418760469,0.0,0.0366035795876188,-0.1914509734484072,0.3352727974022838,0.2315904044703722,10.758904738598767,0.5724668759635374,319.2640361402118,319.29456922400783,0.1436197437751871,2.981579683766536,0.0,0.0,0.27,0.3462954865095246,1.7249266,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2050.0,32.1,64.0,0.0,3.0,0.07012,0.005210000090301,13.5,0.0,3.0,50.0,5.1,13.5,33.6,0.0,0.0,0.0,0.0,253,375745,2106p077,2401,SER,0.026706656,129.93553,271.7386,386.88916,483.12283,1.919373,1.7249266,1.2372466,1.122798,1.4109162,113855.01,3.545675,140934.73,-0.17982225,3104705.0,0.034892965,1610934.1,17.215681,16.414621,16.031034,15.789856,16.125261,16.2911,15.047749,,0.8010597,0.38358688,0.6247654,0.24117851,210.601125,7.6865278,5,0.136922,,19.7228,19.2877
450r,210.55901030854236,7.693718791415944,5000.0,0.0166666666666666,,4.911928292251018,9.950902734621929,16.269156414922463,79.1683841753658,79.14163996222544,20.05890862113955,21.21239678505913,10.037811091414875,10.980888820063104,0.4405735574831865,-1.637269313213188,-0.6445332564014876,-0.1184126126282785,0.2199873030185699,2.6005650826149367,0.1470342815436811,-0.0123071426983399,0.0251716247139588,0.0153867828019162,0.122489437791704,0.1070785182333443,0.3751833337756052,0.0981875188767579,9.475235936227918,0.4962058579261775,319.0879306815119,320.6326643217343,0.1824410413252253,1.2301882382930829,0.0,0.0,0.27,0.3462954865095246,1.3260982,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1148.0,18.9,60.6,0.0,3.0,0.04429,0.0046999999321997,9.4,0.0,3.0,50.0,4.7,9.4,18.5,0.0,0.0,0.0,0.0,253,375745,2106p077,1395,SER,0.026630571,54.186592,85.197975,107.57657,121.86112,1.3544796,1.3260982,1.2418629,1.2037889,1.3030754,39479.75,2.934046,71520.04,0.09673893,980732.44,-0.022957657,426270.88,18.16527,17.673927,17.420706,17.285337,18.068031,18.532871,18.249502,,0.49134254,0.2532215,0.38858986,0.13536835,210.559125,7.6938611,1,0.0,,19.799,19.4438
276r,179.06026835537676,25.35418191118013,5000.0,0.0166666666666666,,5.652969652621956,12.781258698576364,23.99994114901049,180.6527511850641,179.31303996404353,32.44913628389468,39.14719041087478,12.77832289100134,19.91636815881059,0.5012280706889306,-1.581878934457282,-0.3826789485108968,-0.0506653819075209,0.312098354101181,3.1396676138219566,0.1616577007174872,0.0644866028582009,0.1019108280254777,0.2989201666066332,0.2256812686451142,0.1310200343270257,0.1615845855117399,0.250341217296554,19.80500117913184,0.3813726872118381,318.6818526472239,320.3643632833748,0.8027540015065144,2.9075191485444765,0.0,0.0,0.27,0.3462954865095246,1.3490138,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1880.0,19.6,95.9,0.0,3.0,0.04597,0.0030499999411404,15.1,0.0,3.0,50.0,4.9,15.1,51.2,0.0,0.0,0.0,0.0,112,472026,1790p252,4984,SER,0.017294025,128.1106,192.44,236.26907,254.84805,1.596468,1.3490138,1.2560668,1.1146631,0.7948604,457890.03,5.771779,163969.53,-0.6510235,2.2586726E7,0.33242974,1.8139288E7,17.231037,16.78926,16.566483,16.484297,16.962975,17.513664,15.96389,15.658386,0.44177628,0.22277832,0.30496407,0.082185745,179.060875,25.3543889,2,0.032261,,19.655,19.0283
277r,179.0770475564919,25.38753934169403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112,473329,1790p255,5150,PSF,0.017831137,38.756367,48.827362,48.83674,39.00901,1.6150925,1.3569564,1.25968,1.116689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.529142,18.278341,18.278133,18.522087,17.514551,16.818687,15.699781,14.353206,0.2508011,2.07901E-4,-0.2437458,-0.2439537,179.0775,25.3881111,3,1.03799,,19.8295,18.87
278r,179.08652257075346,25.375069252402167,5000.0,0.0166666666666666,,7.892745245655184,21.137102699870635,40.58641872727812,791.844665900855,800.7569078320934,49.70092817399055,81.70591127937318,23.220337802658616,34.79311463222249,0.5704071494696468,-2.095813671979609,0.3159142645566204,-0.0536150224302152,0.2742046117782593,3.555763231726428,0.13891384932089,0.0272266298004661,0.0128877238968982,0.2704329671347402,0.0410169079309194,0.2547980411360185,0.2249483675058514,0.188105090157981,29.562821452318637,1.0471782630565825,321.6337567520413,319.2864186628752,0.6498660043493301,0.4481376091892687,0.0,0.0,0.27,0.3462954865095246,1.4009271,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,11079.0,21.1,524.0,0.0,3.0,0.02897,0.0030700000934302,9.4,0.0,3.0,50.0,4.7,9.4,28.2,0.0,0.0,0.0,0.0,112,473329,1790p255,7808,DUP,0.017546354,0.0,0.0,0.0,0.0,1.6150925,1.4009271,1.25968,1.080481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,179.08675,25.3751944,4,0.015781,,17.2127,16.8351
279r,179.0536781221025,25.37739731079984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112,473329,1790p255,4458,SER,0.017653314,9.305103,8.211678,9.524151,7.945198,1.6150925,1.3569564,1.25968,1.2542557,1.3021817,958.41516,0.9861634,45601.484,0.0056758686,30200.912,-0.32343784,47603.19,20.078197,20.21392,20.052935,20.249739,21.2584,22.756695,17.957031,14.241937,-0.13572311,0.16098595,-0.0358181,-0.19680405,179.0539167,25.3776389,1,0.0,,19.8482,20.5002
859r,40.45547219616026,-20.81498433841272,5000.0,0.0166666666666666,,5.417446900828176,12.355378567508197,26.17351937192206,1186.504651214364,1192.1733197603849,32.55647593482945,36.49097548337452,14.633347162992038,16.01634802995704,0.5545098693396995,-2.0138415882596425,0.1804160738954445,-0.0579592101217878,0.4743233025074005,3.420337299340756,0.1180224380968665,0.0180291780996087,0.0288531775018261,0.018253146724002,0.0256263463992734,0.2468011806024435,0.6859196353582363,0.4876598322422517,13.930694447235735,1.5950355855436107,320.1405408655914,319.98602106543206,0.1705755562038822,0.0130170777435719,0.0,0.0,0.27,0.3462954865095246,1.1945624,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,11175.0,15.4,726.9,0.0,3.0,0.026,0.0020800000056624,12.5,0.0,3.0,50.0,5.1,12.5,53.7,0.0,0.0,0.0,0.0,45,213515,0404m207,5554,SER,0.028673038,854.0499,1296.8607,1558.441,1617.1022,1.3767227,1.1945624,1.1399301,1.2889132,2.27736,3726817.0,4.092132,9765600.0,-0.06831116,1.8148629E8,-0.019068811,1.1327873E8,15.171292,14.717767,14.518274,14.478156,14.925564,15.39538,13.364133,12.289783,0.45352554,0.19949245,0.23961067,0.040118217,40.4549167,-20.8151944,2,0.025821,,17.1381,16.6727
860r,40.44914673898402,-20.79877966455105,5000.0,0.0166666666666666,,21.50191184576859,45.19439370226692,78.01414336746835,727.922614537077,726.1469956752342,100.6150464648204,119.83911782854878,44.86388608314783,52.73456722047791,0.4829637501144142,-1.8313498441121023,-0.3002039949639625,-0.1034235157183122,0.1320888549089431,2.7984813355174576,0.1698940794109948,0.0559701227746034,0.0553608969866853,0.0886573630861047,0.0424625250131821,0.2331955119731061,0.1700499844043791,0.0397090349575068,45.768141613432,0.6121757865414901,321.631477726616,320.7233033096402,0.2600154758176606,2.2902808332215074,0.0,0.0,0.27,0.3462954865095246,1.2195814,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,25745.0,16.0,1606.6,0.0,3.0,0.01621,0.0020699999295175,7.8,0.0,3.0,50.0,4.8,7.8,17.4,0.0,0.0,0.0,0.0,45,213515,0404m207,5289,SER,0.028452681,489.68082,760.2625,932.8359,1005.1548,1.355604,1.2195814,1.0803454,1.2888482,1.1633317,2134564.2,14.149183,121856.63,0.028267102,1.1597059E7,0.11717063,2.6964946E7,15.775217,15.297591,15.075487,14.994417,15.857977,16.547857,,15.598696,0.47762585,0.22210407,0.30317402,0.08106995,40.4490833,-20.7986944,1,0.01016,,17.2533,17.1131
861r,40.46008326487702,-20.812285212217933,5000.0,0.0166666666666666,,24.1934194824504,44.50224644301766,73.03237236265805,1069.2794506479945,1028.3961418063411,91.3049985555785,117.40676638469326,47.37005893313099,62.69735200607722,0.6605143387899745,-1.1645792548341127,0.116599400610414,0.165032678980133,0.2101689428091049,2.3990907638166843,0.7691492612284561,0.1974970246704654,0.3418560606060606,0.1381035480671349,0.4826337200807126,0.7060005244088744,0.9150984601485304,0.1730755891985647,33.07807627148612,1.4576111883211689,322.04057187432755,318.9628933236421,0.765640241485017,2.7859590796323013,0.0,0.0,0.27,0.3462954865095246,1.1857935,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,18278.0,15.1,1206.6,0.0,3.0,0.02018,0.0020800000056624,9.7,0.0,3.0,50.0,4.8,9.7,35.4,0.0,0.0,0.0,0.0,45,213515,0404m207,5775,SER,0.028742889,423.6793,624.7974,755.8292,794.38965,1.3528141,1.1857935,1.1325254,1.2846131,2.0396678,1631881.0,8.533699,1416247.6,-0.42446798,1.1076556E8,0.50868905,1.30046784E8,15.932407,15.510652,15.303941,15.249916,15.468218,15.819791,13.573606,11.854317,0.4217558,0.20671082,0.2607355,0.054024696,40.4600833,-20.8121944,3,0.0,,17.9027,17.3259
862r,40.47215442684186,-20.815285511392805,5000.0,0.0166666666666666,,9.56560674981258,19.61284963800131,36.488959588677815,136.71170622470268,138.96489377017062,44.55127039628515,62.889529332300185,25.381790726424864,31.43914901446157,0.5524083543454281,-1.6420185575631416,-0.0876597855988734,-0.0083563086993028,0.1137197464704513,2.90724478897032,0.1133428343839117,0.0054334135352711,0.0528735632183908,0.5927737075976042,0.1055368628723724,-8.145155194474E-4,0.7087077344549477,0.0367756619143448,21.5074109651299,0.7869527220969984,319.809042573472,321.20072332015013,0.4139316414339489,0.20080020456574,0.0,0.0,0.27,0.3462954865095246,1.1945624,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4462.0,15.4,290.2,0.0,3.0,0.01435,0.0020200000144541,7.1,0.0,3.0,50.0,4.2,7.1,17.1,0.0,0.0,0.0,0.0,45,213515,0404m207,6338,SER,0.028978743,96.53285,138.12267,165.99825,172.27869,1.3767227,1.1945624,1.1399301,1.2894974,1.2013637,274380.72,7.174485,76917.32,-0.24934511,3839461.5,-0.1733497,2824853.5,17.538313,17.149338,16.949741,16.909422,17.712488,18.497856,20.21721,15.985425,0.38897514,0.1995964,0.23991585,0.040319443,40.4715,-20.8153056,4,0.0,,20.1531,19.7776
947r,157.0206375044341,31.230178103565816,5000.0,0.0166666666666666,,7.7250145086280755,15.769884323800616,29.271814107334272,131.8764018056148,130.10223365102055,38.68916116586436,46.652713622507946,15.750271269788913,22.011517482815037,0.5322361751763848,-1.3092463943662898,-0.4181231815810564,0.0179285646077066,0.187715470790863,2.8927516735431205,0.3529253194359805,-0.0173721754914357,0.197353914002205,0.3276784916186858,0.3263801755397088,0.5103544781770034,0.4403016013908668,0.1145216952613151,19.63659863525788,0.3475216175086494,320.3327849070193,319.5992034948646,0.7074285289074221,1.856948789925456,0.0,0.0,0.27,0.3462954865095246,1.7117981,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2136.0,31.6,67.7,0.0,3.0,0.04106,0.0036800000816583,11.2,0.0,3.0,50.0,4.6,11.2,25.6,0.0,0.0,0.0,0.0,89,502436,1570p312,1180,SER,0.019625831,84.1319,118.71217,0.0,140.11023,1.7996451,1.7117981,0.0,1.3187927,0.5,162910.77,5.7134366,41428.305,0.50330794,3351350.0,0.3192879,2497333.5,17.6876,17.313763,Infinity,17.133825,17.695808,18.22759,16.910822,16.234932,0.37383652,Infinity,0.17993736,Infinity,157.0207083,31.2303889,1,0.0,,19.2632,18.8696
948r,157.0303310450496,31.22960425904854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89,502436,1570p312,1349,DEV,0.019521337,17.372435,31.989744,0.0,50.27626,1.7996451,1.7117981,0.0,1.2474418,4.0,0.0,0.6182629,149527.36,0.24942987,110156.48,-0.07275422,84177.836,19.400349,18.737473,Infinity,18.246593,17.35881,17.061693,15.703731,14.284614,0.6628761,Infinity,0.49087906,Infinity,157.0305417,31.2297222,3,0.240906,,19.448,20.0023
